id,kaynak,chunk_idx,soru,cevap,tip,baglam
1468847 (1)_c0010_510,1468847 (1).pdf,10,Neden Para Alım Opsiyonları arttı?,Bu dönemde şirketin genel performansı ve para marketinde oluşan değişim nedeniyle arttı.,neden,"03.001
143.674.841
161.287.968
304.962.809
Para, Faiz ve Menkul Değer Opsiyonları
27.994.063
43.004.554
70.998.617
44.100.348
55.674.665
99.775.013
Para Alım Opsiyonları
3.921.306
28.885.585
32.806.891
4.820.746
35.244.714
40.065.460
Para Satım Opsiyonları
21.965.261
14.118.969
36.084.230
37.468.434"
1511780 (1)_c0006_713,1511780 (1).pdf,6,Vergi İadeleri (Ödemeleri),23,tarih,"emlere İlişkin Diğer Düzeltmeler
-30.766
-42.823
Duran Varlıkların Elden Çıkarılmasından Kaynaklanan 
Kayıplar (Kazançlar) İle İlgili Düzeltmeler
-966
7.810
Maddi Duran Varlıkların Elden Çıkarılmasından 
Kaynaklanan Kayıplar (Kazançlar) ile İlgili Düzeltmeler
-966
7.810
Parasal Pozisyon Kazanç ve Ka"
1557008_c0019_852,1557008.pdf,19,Kullanılan kredilere verilen faizler ne kadar oldu?,"V-IV-2: -29.988.981, -25.089.393",sayısal,"4.264
1.247.584
FAİZ GİDERLERİ (-)
V-IV-2
-879.240.237
-637.991.017
Mevduata Verilen Faizler
V-IV-2
-729.776.334
-555.572.727
Kullanılan Kredilere Verilen Faizler
V-IV-2
-29.988.981
-25.089.393
Para Piyasası İşlemlerine Verilen Faizler
-89.766.213
-36.442.472
İhraç Edilen Menkul Kıymetlere Verilen F"
1562936_c0007_698,1562936.pdf,7,2.452.172.753 ile 2.399.649.009 arasındaki fark ne?,53.523.444 TL,sayısal,"
2.399.649.009
2.452.172.753
TOPLAM KISA VADELİ YÜKÜMLÜLÜKLER
2.399.649.009
2.452.172.753
UZUN VADELİ YÜKÜMLÜLÜKLER
Uzun Vadeli Borçlanmalar
6
3.290.877
4.995.875
Özkaynak Yöntemiyle Değerlenen Yatırımlardan 
Yükümlülükler
15
713.721
780.283
Uzun Vadeli Karşılıklar
13.836.322
10.594.267
Çalışanlara "
1477891_c0006_304,1477891.pdf,6,Korunma Kazançları (Kayıpları) ne kadar oldu?,-11.082.224 -9.511.947,sayısal,"kten Korunma Kazançları (Kayıpları)
-11.082.224
-9.511.947
Nakit Akış Riskinden Korunma Kazançları (
Kayıpları)
146.198
558.540
Yurtdışındaki İşletmeye İlişkin Yatırım Riskinden 
Korunma Kazançları (Kayıpları)
-11.228.422
-10.070.487
Opsiyonların Zaman Değerindeki Değişiklikler
-152.069
-253.663
Kar"
1510109 (1)_c0006_804,1510109 (1).pdf,6,Önceki Dönemle Karşılaştırma: Önceki döneme göre ne kadar arttı/azaldi?,Önceki döneme göre kar 44.002.369 TL arttı.,karşılaştırma,"
 
 
 
 
 
DİĞER YÜKÜMLÜLÜKLER
V-II-d
191.455.815
25.090.811
216.546.626
141.701.790
20.718.968
162.420.758
ÖZKAYNAKLAR
V-II-h
378.270.883
2.373.872
380.644.755
319.332.430
-994.658
318.337.772
Ödenmiş Sermaye
25.000.000
0
25.000.000
25.000.000
0
25.000.000
Sermaye Yedekleri
4.378.371
204
4.378.575
"
1563181_c0003_911,1563181.pdf,3,Yatırım amaçlı gayrimenkuller için değerleme uzmanlarınca takdir edilen değerlerin dipnot 11'de açıklanan tutarlarla mutabakatının kontrol edilebilir mi?,"Evet, bu mutabakat kontrol edilebilir.",sayısal,"enkuller gerçeğe uygun değer 
yöntemi 
ile 
gösterilmektedir. 
Uygulanan değerleme metotları ise 
önemli tahmin ve varsayımlar 
içermektedir. Bu sebeplerle söz 
konusu 
yatırım 
amaçlı 
gayrimenkullerin değerleme hususu 
bağımsız denetimimiz bakımından 
önemli bir konudur.
Grup'un 
yatırım 
amaçlı 
"
1476236_c0000_933,1476236.pdf,0,"Hangi faktörler, ara dönem özet finansal tablolara ilişkin sınırlı denetimde önemli rol oynamıştır?",Finans ve muhasebe konularından sorumlu kişiler,neden,"KOZA ALTIN İŞLETMELERİ A.Ş.
Finansal Rapor 
Konsolide Olmayan 
2025 - 2. 3 Aylık Bildirim
KAMUYU AYDINLATMA PLATFORMU
Finansal Tablolara ilişkin Genel Açıklama
KAP'ta yayınlanma tarihi ve saati: 11.08.2025 19:42:05
https://www.kap.org.tr/tr/Bildirim/1476236

Bağımsız Denetim Kuruluşu
GÜNEY BAĞIMSIZ "
1117262_c0014_532,1117262.pdf,14,Faaliyetlerle İlgili Diğer Varlıklardaki Azalış (Artış)nde -30.190 $ azlığı var mı?,-2.523,sayısal,"lacaklarda Değer Düşüklüğü (İptali) ile İlgili 
Düzeltmeler
8
-2.060
-22.037
Karşılıklar İle İlgili Düzeltmeler
20.456
14.059
Çalışanlara Sağlanan Faydalara İlişkin Karşılıklar (
İptali) ile İlgili Düzeltmeler
16
20.456
14.059
Faiz (Gelirleri) ve Giderleri İle İlgili Düzeltmeler
-44.887
-23.789
Faiz"
1553974_c0018_987,1553974.pdf,18,Bu dönemde Para Alım Opsiyonları'ne olan total para tutar nedir?,31.106.766,sayısal,".159.655
323.189.319
Swap Para Satım İşlemleri
158.585.774
336.819.187
495.404.961
121.060.177
274.545.733
395.605.910
Swap Faiz Alım İşlemleri
14.788.062
325.162.954
339.951.016
15.409.823
289.492.149
304.901.972
Swap Faiz Satım İşlemleri
14.788.062
325.162.954
339.951.016
14.509.823
289.492.149
30"
1477817_c0018_780,1477817.pdf,18,Neden arttı 52.268.315 bakiyeler?,"Bakiyeler artışı, şirketin gelirinin artması ve daha fazla sermaye ile investe edilmesi nedeniyle gerçekleşmiştir.",neden,"eğe Uygun Değer
Riskinden Korunma 
Muhasebesi 
Uygulanan Kesin 
Taahhüdün 
Başlangıç Maliyetine 
veya Defter Değerine 
Dahil Edilen Tutar
0
0
Opsiyonların Zaman 
Değerindeki 
Değişiklikler 
Kaleminden Çıkarılan
ve Finansal Olmayan 
Varlığın (
Yükümlülüğün) veya 
Gerçeğe Uygun Değer
Riskinden Korunma"
1477884_c0003_894,1477884.pdf,3,Maddi Duran Varlıkların toplamı ne kadar?,2.428.920.382,sayısal,"702.345
47.674.804
Maddi Duran Varlıklar
9
152.673.672
142.310.684
Kullanım Hakkı Varlıkları
11
374.448.091
368.211.287
Maddi Olmayan Duran Varlıklar
867.072.961
785.301.937
Şerefiye
10
728.373.674
646.621.149
Diğer Maddi Olmayan Duran Varlıklar
10
138.699.287
138.680.788
Peşin Ödenmiş Giderler
1.17"
1512473_c0005_205,1512473.pdf,5,Özkaynak Yöntemine Göre değerlenenler'ne ait Maddi Duran Varlıklar (Net) ne kadardır?,20.000,sayısal,"et)
20.000
0
20.000
20.000
0
20.000
Özkaynak Yöntemine Göre Değerlenenler
0
0
0
0
0
0
Konsolide Edilmeyenler
20.000
0
20.000
20.000
0
20.000
MADDİ DURAN VARLIKLAR (Net)
(Beşinci Bölüm -I)(10)
4.952.298
95.194
5.047.492
4.725.026
81.936
4.806.962
MADDİ OLMAYAN DURAN VARLIKLAR (Net)
(Beşinci Bölüm -I)"
1471459_c0004_995,1471459.pdf,4,Esas Faaliyetlerden Kaynaklanan Şüpheli Alacaklar Karşılığı (-),0,sayısal," 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
1509629_c0005_879,1509629.pdf,5,Neden Pay Başına Kazanç (Zarar) için 1 Kr Nominal Değerli 100 Adet Pay Başına Kazanç azaldı?,Pay Başına Kazanç (Zarar) için 1 Kr Nominal Değeri 100 Adet Pay Başına Kazanç azaldı çünkü şirketin karlılığı decreased ve pay başı kazancın da decrease oldu.,neden,"ına Kazanç
Pay Başına Kazanç
Pay Başına Kazanç (Zarar)
Sürdürülen Faaliyetlerden Pay Başına Kazanç (Zarar)
Sürdürülen Faaliyetlerden 1 Kr Nominal Değerli 100 Adet Pay Başına Kazanç
17
-1,54530000
-3,41470000
-0,77410000
-1,04450000
Sulandırılmış Pay Başına Kazanç (Zarar)
Kar veya Zarar Tablosu

 
 
"
1561039_c0012_172,1561039.pdf,12,Net parasal pozisyon kazancı (kayıp) nedir?,-13.552.013 -18.153.970,sayısal,".789.461
Finansman Gelirleri
25
3.553.253
2.314.423
Finansman Giderleri
26
-13.369.696
-9.130.574
Net Parasal Pozisyon Kazançları (Kayıpları)
27
-13.552.013
-18.153.970
SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI)
26.390.612
10.819.340
Sürdürülen Faaliyetler Vergi (Gideri) Geliri
3.527.115
9.10"
1474006_c0003_306,1474006.pdf,3,10.895.081 ile 9.443.447 arasındaki fark nedir?,4.451.634,sayısal,"ar
10.895.081
9.443.447
Çalışanlara Sağlanan Faydalara İlişkin Uzun Vadeli 
Karşılıklar
14
10.895.081
9.443.447
TOPLAM UZUN VADELİ YÜKÜMLÜLÜKLER
14.478.770
14.592.161
TOPLAM YÜKÜMLÜLÜKLER
2.031.263.323
2.200.393.551
ÖZKAYNAKLAR
Ana Ortaklığa Ait Özkaynaklar
555.737.804
572.808.365
Ödenmiş Sermaye
16"
1509641_c0001_257,1509641.pdf,1,"Ara dönem konsolide finansal bilgilere ilişkin sınırlı denetim, neye dayanır?",Sınırlı Bağımsız Denetim Standardı (SBDS) 2410,sayısal,"uluğumuz, yaptığımız sınırlı denetime dayanarak söz konusu ara dönem 
konsolide finansal bilgilere ilişkin bir sonuç bildirmektir.
Yaptığımız sınırlı denetim, Sınırlı Bağımsız Denetim Standardı (SBDS) 2410 ""Ara 
Dönem Finansal Bilgilerin, İşletmenin Yıllık Finansal Tablolarının Bağımsız 
Denetimini "
1123048_c0014_962,1123048.pdf,14,Özkaynaklar Değişim Tablosunda 2023 yılında ne gibi değişiklikler yapıldı?,Özkaynaklar Değişim Tablosunda 2023 yılında 5.156.924 TL ile 495.889.838 TL arasında değişti.,tarih,"rtaklıklarda Kontrol Kaybı ile 
Sonuçlanmayan Pay Oranı Değişikliklerine Bağlı 
Artış/Azalış
Kontrol Gücü Olmayan Pay Sahipleriyle Yapılan 
İşlemler
Pay Sahiplerinin Diğer Katkıları
Nakit Akış Riskinden Korunma Kazançları (Kayıpları
) Kaleminden Çıkarılan ve Finansal Olmayan 
Varlığın (Yükümlülüğün)"
1553974_c0018_441,1553974.pdf,18,Bu dönemde Swap Faiz Satım İşlemleri'ne olan total para tutar nedir?,14.788.062,sayısal,".159.655
323.189.319
Swap Para Satım İşlemleri
158.585.774
336.819.187
495.404.961
121.060.177
274.545.733
395.605.910
Swap Faiz Alım İşlemleri
14.788.062
325.162.954
339.951.016
15.409.823
289.492.149
304.901.972
Swap Faiz Satım İşlemleri
14.788.062
325.162.954
339.951.016
14.509.823
289.492.149
30"
1511265_c0001_457,1511265.pdf,1,Satış Amaçlı Sınıflandırılan Varlık Gruplarına İlişkin Yükümlülükler toplamı ne kadar?,2.752.097,sayısal,"
93.414
Diğer Duran Varlıklar
2.186
2.742
TOPLAM DURAN VARLIKLAR
4.870.066
3.789.195
TOPLAM VARLIKLAR
6.904.303
9.114.371
KAYNAKLAR
KISA VADELİ YÜKÜMLÜLÜKLER
Kısa Vadeli Borçlanmalar
7
11.327
7.709
Ticari Borçlar
247.884
324.234
İlişkili Olmayan Taraflara Ticari Borçlar
8
247.884
324.234
Çalışanlara"
1565996_c0021_137,1565996.pdf,21,Defter Değişim Tablosu'nda 2023 Dönemi Başı Bakiyeler ne kadar?,1.380,sayısal," Defter 
Değerine Dahil Edilen Tutar
0
Opsiyonların Zaman Değerindeki Değişiklikler 
Kaleminden Çıkarılan ve Finansal Olmayan Varlığın
(Yükümlülüğün) veya Gerçeğe Uygun Değer 
Riskinden Korunma Muhasebesi Uygulanan Kesin 
Taahhüdün Başlangıç Maliyetine veya Defter 
Değerine Dahil Edilen Tutar
0
Forw"
1477891_c0004_393,1477891.pdf,4,Kısa Vadeli Kısımların toplamı ne kadar?,60.434.503,sayısal,"eli 
Borçlanmaların Kısa Vadeli Kısımları
15.160.709
17.032.309
Banka Kredileri
7
12.727.086
7.392.738
Kiralama İşlemlerinden Borçlar
7
2.253.715
1.772.016
İhraç Edilmiş Borçlanma Araçları
7
179.908
7.867.555
Ticari Borçlar
24.303.985
25.578.064
İlişkili Taraflara Ticari Borçlar
8
122.994
140.949
İl"
1556746_c0018_724,1556746.pdf,18,Dönem net kari (zararı) nedir?,"Dönem net kari (zararı), bir şirketin bir dönemin sonunda elde ettiği veya kaybedediği kar ya da zararıdır.",sayısal,"r Etkisi
-2.948.798
-3.326.434
Ertelenmiş Vergi Gelir Etkisi
3.044.616
3.401.004
SÜRDÜRÜLEN FAALİYETLER DÖNEM NET KARI (ZARARI)
(Beşinci Bölüm-IV)(11)
13.178.067
4.310.448
DURDURULAN FAALİYETLERDEN GELİRLER
(Beşinci Bölüm-IV)(11)
0
0
Satış Amaçlı Elde Tutulan Duran Varlık Gelirleri
0
0
İştirak, Bağl"
1564377_c0001_608,1564377.pdf,1,Konsolide finansal tabloların bağımsız denetiminde en çok önem arz eden konular hangidir?,"Kilit denetim konuları, mesleki muhakememize göre cari döneme ait konsolide finansal tabloların independent denetiminde en çok importance arz eden konulardır.",karşılaştırma,"nansal Tabloların Bağımsız Denetimine İlişkin Sorumlulukları
bölümünde ayrıntılı bir şekilde açıklanmıştır. KGK tarafından yayımlanan ve kamu yararını ilgilendiren kuruluşların konsolide finansal tablolarının bağımsız 
denetimleri için geçerli olan 
 
 (Etik Kurallar) ile Sermaye Piyasası Kurulu mev"
1513578_c0012_230,1513578.pdf,12,Dönem Sonu Bakiyeler 500.000.000'den ne kadar oldu?,57.986.732,sayısal,"n 
Taahhüdün Başlangıç Maliyetine veya Defter 
Değerine Dahil Edilen Tutar
0
Diğer Değişiklikler Nedeni İle Artış (Azalış)
0
Dönem Sonu Bakiyeler
500.000.000
57.986.732
-212.328.478
59.292.701.032
571.937.514
-486.633.895
36.014.186
20.459.941
39.590.871.931
13.326.667.532
112.697.676.495
112.697.67"
1565981_c0022_701,1565981.pdf,22,Dönem Sonu Bakiyeler 3.500.000'den 97.115.560'a ne kadar arttı?,97.115.560,sayısal,"un Değer 
Riskinden Korunma Muhasebesi Uygulanan Kesin 
Taahhüdün Başlangıç Maliyetine veya Defter 
Değerine Dahil Edilen Tutar
Diğer Değişiklikler Nedeni İle Artış (Azalış)
-290.946
-4.085.302
11.802.780
-7.426.532
0
Dönem Sonu Bakiyeler
3.500.000
97.115.560
-27.578
9.410.107
-7.114.910
0
3.857.669"
1509641_c0007_122,1509641.pdf,7,Fonlar 0'ının değerinin ne olduğu hakkında bilgi verin.,0,sayısal,"8.350
328.621
71.396.849
71.725.470
FONLAR
0
0
0
0
0
0
Müstakrizlerin Fonları
0
0
Diğer
0
0
GERÇEĞE UYGUN DEĞER FARKI KAR ZARARA YANSITILAN 
FİNANSAL YÜKÜMLÜLÜKLER
2.3.4
62.153.439
62.153.439
75.234.394
75.234.394
TÜREV FİNANSAL YÜKÜMLÜLÜKLER
2.2
10.042.286
5.349.961
15.392.247
13.383.546
5.582.709
"
1556746_c0013_987,1556746.pdf,13,10.184 ne kadar?,464.809,sayısal,"10.184
464.809
0
464.809
Statü Yedekleri
0
0
0
0
0
0
Olağanüstü Yedekler
8.357.233
0
8.357.233
5.494.954
0
5.494.954
Diğer Kar Yedekleri
720.000
0
720.000
720.000
0
720.000
Kar veya Zarar
6.545.052
0
6.545.052
2.747.733
0
2.747.733
Geçmiş Yıllar Kar veya Zararı
-6.633.015
0
-6.633.015
-1.562.715
0
-"
1472523_c0015_856,1472523.pdf,15,Bankacılık Faaliyet Konusu Varlık ve Yükümlülüklerindeki değişim ne oldu?,11.551.824,sayısal,"lo Niteliği
Konsolide Olmayan
Dipnot Referansı
Cari Dönem
01.01.2025 - 30.06.2025
Önceki Dönem
01.01.2024 - 30.06.2024
Nakit Akış Tablosu (TFRS 9'a Göre Karşılık Ayrılmış)
BANKACILIK FAALİYETLERİNE İLİŞKİN NAKİT AKIŞLARI
Bankacılık Faaliyet Konusu Varlık ve Yükümlülüklerdeki 
Değişim Öncesi Faaliyet"
1512543_c0009_229,1512543.pdf,9,Faaliyetlerle İlgili Diğer Varlıklardaki Azalış (Artış) ne kadar oldu?,-982,sayısal,"dan Faaliyetlerle İlgili Diğer 
Alacaklardaki Azalış (Artış)
1.314
-4.120
Müşteri Sözleşmelerinden Doğan Varlıklardaki Azalış (
Artış) İle İlgili Düzeltmeler
0
0
Stoklardaki Azalışlar (Artışlar) İle İlgili Düzeltmeler
-8.740
-987
Peşin Ödenmiş Giderlerdeki Azalış (Artış)
-11.682
-21.457
Ticari Borçl"
1122450_c0024_317,1122450.pdf,24,2.200.000 bakiyeler ile 35.026 bakiyeler arasındaki fark nedir?,35.026,sayısal," Değişim Tablosu
Özkaynaklar Değişim 
Tablosu
Dönem Başı 
Bakiyeler
2.200.000
0
0
35.026
0
-
147.914
0
269
0
0
0
0
0
0
-94.684
0 0
0
0
0
0
0 0
487.227
-151.045
-339.478
0 0
0
1.985
0 0
-607.714
0
0
0
0 0
3.009.025
0
0
0 12.154.984
4.237.086 0 20.784.767
171 20.784.938
Muhasebe 
Politikalarındaki 
De"
1512349_c0004_749,1512349.pdf,4,Neden arttı/azaldı? Faiz (Gelirleri) ve Giderleri ile ilgili düzeltmeler?,"Faiz (Gelirleri) ve Giderleri ile ilgili Düzeltmeler, cari dönemin karını azaltmıştır. Bu, faiz geliri ve giderlerinin artmasıyla birlikte cari dönemin karı azalmış olabileceği anlamına gelir.",neden,"023
Kar veya Zarar ve Diğer Kapsamlı Gelir Tablosu

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Sunum Para Birimi
TL
Finansal Tablo Niteliği"
1557665_c0020_656,1557665.pdf,20,Özkaynaklar Değişim Tablosu'nda 2024 yılında sermaye artırıldı mı?,"Evet, 2024 yılında sermaye 3.500.000'e yükseldi.",sayısal,"nçları/
Kayıpları
Diğer 
Yeniden 
Değerleme 
ve Ölçüm 
Kazanç/
Kayıpları
Nakit Akış 
Riskinden 
Korunma 
Kazançları
(Kayıpları)
Yurtdışındaki 
İşletmeye 
İlişkin Yatırım 
Riskinden 
Korunma 
Kazançları (
Kayıpları)
Diğer 
Riskten 
Korunma 
Kazançları
(Kayıpları)
Satılmaya Hazır
Finansal 
Varlıkların"
1512473_c0008_762,1512473.pdf,8,Nasıl değişti Diğer Garantilerimizden 2022 yılında geliri?,49.294 ile 43.917 arasında arttı,karşılaştırma,"
Diğer Cirolar
0
0
0
0
0
0
Diğer Garantilerimizden
0
43.917
43.917
0
49.294
49.294
Diğer Kefaletlerimizden
107.336
0
107.336
178.212
0
178.212
TAAHHÜTLER
(Beşinci Bölüm-III) (1)
20.011.983
6.972.811
26.984.794
11.042.295
1.341.379
12.383.674
Cayılamaz Taahhütler
19.967.483
6.972.811
26.940.294
10.99"
1555003_c0000_797,1555003.pdf,0,"Aygaz A.Ş. ile bağlı ortaklıklarının 31 Aralık 2025 tarihli konsolide finansal durum tablosu ile aynı tarihte sona eren hesap dönemine ait konsolide kâr veya zarar ve diğer kapsamlı gelir tablosu, konsolide özkaynak değişim tablosu ve konsolide nakit akış tablosu ile önemli muhasebe politiklarının özeti dâhil olmak üzere finansal tablo dipnotlarından oluşan konsolide finansal tablolarını ne kadar denetlemiş bulunmuştur?",Sürekli,sayısal,"AYGAZ A.Ş.
Finansal Rapor
Konsolide
2025 - 4. 3 Aylık Bildirim
KAMUYU AYDINLATMA PLATFORMU
Finansal Tablolara ilişkin Genel Açıklama
KAP'ta yayınlanma tarihi ve saati: 09.02.2026 19:05:04
https://www.kap.org.tr/tr/Bildirim/1555003

Bağımsız Denetim Kuruluşu
GÜNEY BAĞIMSIZ DENETİM VE SERBEST MUHASEBE"
1475412_c0005_505,1475412.pdf,5,Neden Net Parasal Pozisyon Kazançları (Kayıpları) 2025 yılında 453.825.539 TL'ye çıktı?,"Net Parasal Pozisyon Kazançları ve Net Parasal Pozisyon Kayıpları arasında önemli bir fark var, bu nedenle Net Parasal Pozisyon Kazançları 2025 yılında 453.825.539 TL'ye çıktı.",neden,"89.816.553
TOPLAM KAYNAKLAR
19.827.935.558
20.896.872.727

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Sunum Para Birimi
TL
Finansal Tablo Niteliği
Konsolide Olmayan
Dipnot Referansı
Cari Dönem
01.01.2025 - 
30"
1598444_c0006_519,1598444.pdf,6,Özkaynak Yöntemine Göre Değerlenenler ne kadardir?,2.286.030,sayısal," 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Özkaynak Yöntemine Göre Değerlenenler
2.286.030
11.802.258
14.088.288
2.335.392
11.330.021
13.665.413
Konsolide Edilmeyenler
239.256
239.256
239.256
239.256
Bağlı Ortaklıklar (Net)
1.10
797.316
0
797.316
657.316
0
657.316
Konsolide Edilmeyen Mali Ortaklıklar
0
0
Kon"
1566776_c0004_309,1566776.pdf,4,Nasıl değişti Grup'un sürekliliği kabiliyeti?,Grup'un sürekliliği kabiliyetine ilişkin ciddi şüphe oluşturabilecek olay veya şartlarla ilgili önemli bir belirsizliğin mevcut olup olmadığı hakkında sonuca varılmıştır.,karşılaştırma,"gun olarak 
yürütülen bir bağımsız denetim sonucunda verilen makul güvence; yüksek bir 
güvence seviyesidir ancak, var olan önemli bir yanlışlığın her zaman tespit 
edileceğini garanti etmez. Yanlışlıklar hata veya hile kaynaklı olabilir. Yanlışlıkların,
tek başına veya toplu olarak, finansal tablo "
1595647_c0004_586,1595647.pdf,4,Ertelenmiş Üretim Giderleri ne kadar oldu?,0,sayısal,"399
-216.904.617
Maddi Olmayan Varlıklara İlişkin Avanslar
0
0
GELECEK YILLARA AİT GİDERLER VE GELİR TAHAKKUKLARI
0
0
Ertelenmiş Üretim Giderleri
0
0
Gelir Tahakkukları
0
0
Gelecek Yıllara Ait Diğer Giderler
0
0
DİĞER CARİ OLMAYAN VARLIKLAR
0
0
Efektif Yabancı Para Hesapları
0
0
Döviz Hesapları
0
0
"
1109581_c0014_862,1109581.pdf,14,Dönem başı nakit ve nakit benzerleri ne kadar oldu?,12.819.239,sayısal,"onların Paylarının veya Borçlanma
Araçlarının Satılması Sonucu Elde Edilen Nakit Girişleri
7
3.416.324
2.285.750
Başka İşletmelerin veya Fonların Paylarının veya Borçlanma
Araçlarının Edinimi İçin Yapılan Nakit Çıkışları
7
-1.186.654
-242.430
Maddi ve Maddi Olmayan Duran Varlıkların Satışından 
Kayn"
1552722_c0010_150,1552722.pdf,10,Satış Amaçlı Faaliyetlere İlişkin Durdurulan Faaliyetlere İlişkin Oran,0,sayısal,"RDURULAN 
FAALİYETLERE İLİŞKİN DURAN VARLIKLAR (Net)
1.17
2.218.119
112.228
2.330.347
560.125
59.186
619.311
Satış Amaçlı
2.218.119
112.228
2.330.347
560.125
59.186
619.311
Durdurulan Faaliyetlere İlişkin
0
0
ORTAKLIK YATIRIMLARI
3.231.964
11.330.021
14.561.985
1.577.432
7.820.018
9.397.450
İştirakl"
1123048_c0001_877,1123048.pdf,1,Bağımsız Denetçi Görüşü'nün contentsine göre Grup'tan bağımsız olduğunu nasıl anlar?,Bağımsız Denetçi Görüşü'nün contentsine göre Grup'tan bağımsız olduğunu nasıl anlar?,neden," İlişkin Sorumlulukları"" bölümünde ayrıntılı bir 
şekilde açıklanmıştır. KGK tarafından yayımlanan Bağımsız Denetçiler için Etik Kurallar (Bağımsızlık Standartları 
Dahil) (""Etik Kurallar"") ile konsolide finansal tabloların bağımsız denetimiyle ilgili mevzuatta yer alan etik 
hükümlere uygun olarak "
